/D (x=0.8) X,/D (x=0.8) Y,/CK (x=0.8) X,/CK (x=0.8) Y,/QD (x=0.8) X,/QD (x=0.8) Y
1.860002734375e-07,0,1.860002734375e-07,0.02187500000153027,1.860002734375e-07,0.0001739321582676108
1.860004531876147e-07,0,1.860004531876147e-07,0.03625500917623848,1.860004531876147e-07,0.0002731920900681672
1.860007152403379e-07,0,1.860007152403379e-07,0.05721922703377336,1.860007152403379e-07,0.0003955086525782241
1.860012195400277e-07,0,1.860012195400277e-07,0.09756320221255431,1.860012195400277e-07,0.0005587208367911309
1.860020557506217e-07,0,1.860020557506217e-07,0.1644600497329589,1.860020557506217e-07,0.0006800491173874413
1.860035768073024e-07,0,1.860035768073024e-07,0.2861445841913707,1.860035768073024e-07,0.0006239596553297871
1.860058710877499e-07,0,1.860058710877499e-07,0.4696870199942986,1.860058710877499e-07,0.0002990088734700255
1.86007935543875e-07,0,1.86007935543875e-07,0.6348435099976029,1.86007935543875e-07,1.647048524298815e-05
1.860089677719375e-07,0,1.860089677719375e-07,0.7174217549992551,1.860089677719375e-07,-6.951244972939841e-05
1.8601e-07,0,1.8601e-07,0.8,1.8601e-07,-0.0001365520529585892
1.860101043722027e-07,0,1.860101043722027e-07,0.8,1.860101043722027e-07,-0.0002559499969523374
1.86010156558304e-07,0,1.86010156558304e-07,0.8,1.86010156558304e-07,-0.0003075898424524924
1.860102609305067e-07,0,1.860102609305067e-07,0.8,1.860102609305067e-07,-0.0004084628109584707
1.860104696749121e-07,0,1.860104696749121e-07,0.8,1.860104696749121e-07,-0.000581232156876069
1.860107957143244e-07,0,1.860107957143244e-07,0.8,1.860107957143244e-07,-0.000791066879564093
1.860114477931489e-07,0,1.860114477931489e-07,0.8,1.860114477931489e-07,-0.001012131705901003
1.860127519507979e-07,0,1.860127519507979e-07,0.8,1.860127519507979e-07,-0.001022099977690127
1.860149149286019e-07,0,1.860149149286019e-07,0.8,1.860149149286019e-07,-0.0006377187043731987
1.860176882907955e-07,0,1.860176882907955e-07,0.8,1.860176882907955e-07,-0.000150836315581713
1.860211484013738e-07,0,1.860211484013738e-07,0.8,1.860211484013738e-07,0.0001177427185024421
1.860254526287042e-07,0,1.860254526287042e-07,0.8,1.860254526287042e-07,0.0001589463466463093
1.860310138726939e-07,0,1.860310138726939e-07,0.8,1.860310138726939e-07,0.0001035264992618249
1.860379407785362e-07,0,1.860379407785362e-07,0.8,1.860379407785362e-07,4.725621595037605e-05
1.860429810371283e-07,0,1.860429810371283e-07,0.8,1.860429810371283e-07,2.275386678708785e-05
1.860483867942102e-07,0,1.860483867942102e-07,0.8,1.860483867942102e-07,7.831989939433895e-06
1.860528441982194e-07,0,1.860528441982194e-07,0.8,1.860528441982194e-07,3.670147871577558e-06
1.860555803026236e-07,0,1.860555803026236e-07,0.8,1.860555803026236e-07,3.17913650507519e-06
1.860596464666213e-07,0,1.860596464666213e-07,0.8,1.860596464666213e-07,-1.431234204844398e-06
1.860624954934487e-07,0,1.860624954934487e-07,0.8,1.860624954934487e-07,-2.607154764464197e-06
1.860661394143302e-07,0,1.860661394143302e-07,0.8,1.860661394143302e-07,-2.133005561057352e-06
1.860699583804882e-07,0,1.860699583804882e-07,0.8,1.860699583804882e-07,-2.224797537907189e-06
1.860738773692561e-07,0,1.860738773692561e-07,0.8,1.860738773692561e-07,-1.318623334295508e-06
1.860791105253832e-07,0,1.860791105253832e-07,0.8,1.860791105253832e-07,-1.567892273784739e-06
1.860863217468873e-07,0,1.860863217468873e-07,0.8,1.860863217468873e-07,-9.316053914214078e-07
1.860965941870787e-07,0,1.860965941870787e-07,0.8,1.860965941870787e-07,-1.027925559621978e-06
1.861090344664214e-07,0,1.861090344664214e-07,0.8,1.861090344664214e-07,-2.882605130821605e-07
1.861247805695897e-07,0,1.861247805695897e-07,0.8,1.861247805695897e-07,-1.747640662398177e-07
1.861463417156721e-07,0,1.861463417156721e-07,0.8,1.861463417156721e-07,1.951627507912981e-07
1.861816174099634e-07,0,1.861816174099634e-07,0.8,1.861816174099634e-07,-1.314659050578773e-07
1.862500263615896e-07,0,1.862500263615896e-07,0.8,1.862500263615896e-07,2.273055093061446e-07
1.86386844264842e-07,0,1.86386844264842e-07,0.8,1.86386844264842e-07,-1.450138515873112e-07
1.8651e-07,0,1.8651e-07,0.8,1.8651e-07,2.358334549603329e-07
1.865100390625e-07,0,1.865100390625e-07,0.7968749999979865,1.865100390625e-07,-2.921725276894191e-05
1.865101171875e-07,0,1.865101171875e-07,0.7906249999975492,1.865101171875e-07,-8.767894101806356e-05
1.8651015625e-07,0,1.8651015625e-07,0.7874999999973307,1.8651015625e-07,-0.0001208301273516867
1.86510234375e-07,0,1.86510234375e-07,0.7812499999968934,1.86510234375e-07,-0.0001817618912412513
1.86510390625e-07,0,1.86510390625e-07,0.768749999996019,1.86510390625e-07,-0.0003415498231033025
1.865106390274363e-07,0,1.865106390274363e-07,0.7488778050932265,1.865106390274363e-07,-0.0005170908705793181
1.865111358323089e-07,0,1.865111358323089e-07,0.7091334152876416,1.865111358323089e-07,-0.0007758949618147103
1.86512129442054e-07,0,1.86512129442054e-07,0.6296446356764719,1.86512129442054e-07,-0.001019474716002786
1.865141166615443e-07,0,1.865141166615443e-07,0.4706670764541324,1.865141166615443e-07,-0.0009589261443558208
1.865171857115271e-07,0,1.865171857115271e-07,0.2251430778305793,1.865171857115271e-07,-0.000303221580288372
1.865185928557636e-07,0,1.865185928557636e-07,0.1125715389149974,1.865185928557636e-07,0.0003026436914495561
1.8652e-07,0,1.8652e-07,0,1.8652e-07,0.001190205323007764
1.86520096624266e-07,0,1.86520096624266e-07,0,1.86520096624266e-07,0.001316441130657396
1.86520289872798e-07,0,1.86520289872798e-07,0,1.86520289872798e-07,0.001617467644165303
1.865206763698619e-07,0,1.865206763698619e-07,0,1.865206763698619e-07,0.002106666173215642
1.865207676559009e-07,0,1.865207676559009e-07,0,1.865207676559009e-07,0.00219533604213613
1.865209502279788e-07,0,1.865209502279788e-07,0,1.865209502279788e-07,0.002355658178926381
1.865213153721347e-07,0,1.865213153721347e-07,0,1.865213153721347e-07,0.002592314178268229
1.865218430470387e-07,0,1.865218430470387e-07,0,1.865218430470387e-07,0.002786158668420893
1.865221068844908e-07,0,1.865221068844908e-07,0,1.865221068844908e-07,0.002827481949154589
1.865226345593948e-07,0,1.865226345593948e-07,0,1.865226345593948e-07,0.002839375293045565
1.865236899092029e-07,0,1.865236899092029e-07,0,1.865236899092029e-07,0.002676316807224902
1.865258006088191e-07,0,1.865258006088191e-07,0,1.865258006088191e-07,0.002098946017963784
1.86528970145476e-07,0,1.86528970145476e-07,0,1.86528970145476e-07,0.001287223629828741
1.865327204729057e-07,0,1.865327204729057e-07,0,1.865327204729057e-07,0.0006772216752165852
1.865369295168557e-07,0,1.865369295168557e-07,0,1.865369295168557e-07,0.0003277635410027509
1.865413651429693e-07,0,1.865413651429693e-07,0,1.865413651429693e-07,0.0001364925745708414
1.865461238471511e-07,0,1.865461238471511e-07,0,1.865461238471511e-07,-0.0001793222108147996
1.86551284247751e-07,0,1.86551284247751e-07,0,1.86551284247751e-07,-0.0008598985948570361
1.865565488938462e-07,0,1.865565488938462e-07,0,1.865565488938462e-07,-0.001499173753293141
1.865614984410183e-07,0,1.865614984410183e-07,0,1.865614984410183e-07,-0.001720804440897185
1.865664326753994e-07,0,1.865664326753994e-07,0,1.865664326753994e-07,-0.00132658783569567
1.865720704814465e-07,0,1.865720704814465e-07,0,1.865720704814465e-07,-0.0005875765274513028
1.865782793884449e-07,0,1.865782793884449e-07,0,1.865782793884449e-07,0.0001582809609492344
1.865852489792553e-07,0,1.865852489792553e-07,0,1.865852489792553e-07,0.0004237272045654661
1.865949468049238e-07,0,1.865949468049238e-07,0,1.865949468049238e-07,0.0002652535350123539
1.866039155605732e-07,0,1.866039155605732e-07,0,1.866039155605732e-07,9.275412456418386e-05
1.866134848066997e-07,0,1.866134848066997e-07,0,1.866134848066997e-07,2.451934494013266e-05
1.866248046770276e-07,0,1.866248046770276e-07,0,1.866248046770276e-07,1.095592873656681e-05
1.866405692269594e-07,0,1.866405692269594e-07,0,1.866405692269594e-07,1.068766966752328e-07
1.866635924978918e-07,0,1.866635924978918e-07,0,1.866635924978918e-07,1.375300685865952e-06
1.867006079181291e-07,0,1.867006079181291e-07,0,1.867006079181291e-07,-7.369904173666564e-07
1.867538346254666e-07,0,1.867538346254666e-07,0,1.867538346254666e-07,8.04812938521093e-07
1.868236224278473e-07,0,1.868236224278473e-07,0,1.868236224278473e-07,-7.362317595180554e-07
1.8691497036591e-07,0,1.8691497036591e-07,0,1.8691497036591e-07,6.835696872103395e-07
1.87e-07,0,1.87e-07,0,1.87e-07,-6.851332568220829e-07
1.870000390625e-07,0,1.870000390625e-07,0.003124999999887738,1.870000390625e-07,1.711546541894612e-05
1.870001171875e-07,0,1.870001171875e-07,0.00937500000032496,1.870001171875e-07,6.117957438559683e-05
1.870002734375e-07,0,1.870002734375e-07,0.0218750000011994,1.870002734375e-07,0.0001739322376709427
1.870004531711377e-07,0,1.870004531711377e-07,0.03625369101899992,1.870004531711377e-07,0.0002731836262415465
1.870007152232401e-07,0,1.870007152232401e-07,0.05721785921075795,1.870007152232401e-07,0.0003955017142684092
1.870012195132745e-07,0,1.870012195132745e-07,0.09756106195690087,1.870012195132745e-07,0.0005587144317181043
1.87002055711889e-07,0,1.87002055711889e-07,0.1644569511230531,1.87002055711889e-07,0.0006800468556206933
1.87003576776192e-07,0,1.87003576776192e-07,0.286142095358366,1.87003576776192e-07,0.0006239625716512466
1.870058708047598e-07,0,1.870058708047598e-07,0.4696643807874623,1.870058708047598e-07,0.0002990491592856907
1.870079354023799e-07,0,1.870079354023799e-07,0.6348321903950781,1.870079354023799e-07,1.64859085369019e-05
1.8700896770119e-07,0,1.8700896770119e-07,0.7174160951967684,1.8700896770119e-07,-6.950265782775498e-05
1.8701e-07,0,1.8701e-07,0.8,1.8701e-07,-0.0001365459500742985
1.870101043753561e-07,0,1.870101043753561e-07,0.8,1.870101043753561e-07,-0.0002559461634273806
1.870101565630342e-07,0,1.870101565630342e-07,0.8,1.870101565630342e-07,-0.0003075875949657919
1.870102609383903e-07,0,1.870102609383903e-07,0.8,1.870102609383903e-07,-0.000408463270898833
1.870104696891026e-07,0,1.870104696891026e-07,0.8,1.870104696891026e-07,-0.0005812369278425138
1.870107957443264e-07,0,1.870107957443264e-07,0.8,1.870107957443264e-07,-0.0007910790396010347
1.870114478547741e-07,0,1.870114478547741e-07,0.8,1.870114478547741e-07,-0.001012142985243251
1.870127520756693e-07,0,1.870127520756693e-07,0.8,1.870127520756693e-07,-0.001022096834293196
1.870149150664605e-07,0,1.870149150664605e-07,0.8,1.870149150664605e-07,-0.0006377031261044961
1.870176884359465e-07,0,1.870176884359465e-07,0.8,1.870176884359465e-07,-0.0001508215880981491
1.870211486172709e-07,0,1.870211486172709e-07,0.8,1.870211486172709e-07,0.0001177569624786006
1.870254529544233e-07,0,1.870254529544233e-07,0.8,1.870254529544233e-07,0.0001589536962829181
1.870310142369746e-07,0,1.870310142369746e-07,0.8,1.870310142369746e-07,0.0001035272496733823
1.87037901291375e-07,0,1.87037901291375e-07,0.8,1.87037901291375e-07,4.749771238078671e-05
1.870429393056016e-07,0,1.870429393056016e-07,0.8,1.870429393056016e-07,2.292273226602067e-05
1.870483475815288e-07,0,1.870483475815288e-07,0.8,1.870483475815288e-07,7.923657894406745e-06
1.870528035007786e-07,0,1.870528035007786e-07,0.8,1.870528035007786e-07,3.702617836644469e-06
1.870555794810817e-07,0,1.870555794810817e-07,0.8,1.870555794810817e-07,3.164231357756865e-06
1.870596548470684e-07,0,1.870596548470684e-07,0.8,1.870596548470684e-07,-1.433719155617766e-06
1.87062509810632e-07,0,1.87062509810632e-07,0.8,1.87062509810632e-07,-2.606633285219907e-06
1.870661474616369e-07,0,1.870661474616369e-07,0.8,1.870661474616369e-07,-2.131219025699221e-06
1.870699656376413e-07,0,1.870699656376413e-07,0.8,1.870699656376413e-07,-2.223436228341723e-06
1.870738862791068e-07,0,1.870738862791068e-07,0.8,1.870738862791068e-07,-1.317671119371506e-06
1.870791242911903e-07,0,1.870791242911903e-07,0.8,1.870791242911903e-07,-1.567321450646717e-06
1.870863393847235e-07,0,1.870863393847235e-07,0.8,1.870863393847235e-07,-9.310180769000764e-07
1.870966189260021e-07,0,1.870966189260021e-07,0.8,1.870966189260021e-07,-1.027178125621474e-06
1.871090641092796e-07,0,1.871090641092796e-07,0.8,1.871090641092796e-07,-2.869873134912755e-07
1.871248202197243e-07,0,1.871248202197243e-07,0.8,1.871248202197243e-07,-1.74711310919659e-07
1.871463995344489e-07,0,1.871463995344489e-07,0.8,1.871463995344489e-07,1.952272645374672e-07
1.87181721491916e-07,0,1.87181721491916e-07,0.8,1.87181721491916e-07,-1.316134367017542e-07
1.872502611744361e-07,0,1.872502611744361e-07,0.8,1.872502611744361e-07,2.272186639764786e-07
1.873873405394764e-07,0,1.873873405394764e-07,0.8,1.873873405394764e-07,-1.451243014905937e-07
1.8751e-07,0,1.8751e-07,0.8,1.8751e-07,2.357542138939785e-07
1.875100390625e-07,0,1.875100390625e-07,0.7968749999983173,1.875100390625e-07,-2.928421274191923e-05
1.875101171875e-07,0,1.875101171875e-07,0.7906249999978801,1.875101171875e-07,-8.768307887642751e-05
1.8751015625e-07,0,1.8751015625e-07,0.7874999999976615,1.8751015625e-07,-0.0001208112889961468
1.87510234375e-07,0,1.87510234375e-07,0.7812499999972242,1.87510234375e-07,-0.0001817614113762229
1.87510390625e-07,0,1.87510390625e-07,0.7687499999963499,1.87510390625e-07,-0.0003415298359525252
1.875106390604975e-07,0,1.875106390604975e-07,0.7488751602014159,1.875106390604975e-07,-0.0005171094698017521
1.875111359314924e-07,0,1.875111359314924e-07,0.7091254806115479,1.875111359314924e-07,-0.0007759169790228845
1.875121296734821e-07,0,1.875121296734821e-07,0.629626121431812,1.875121296734821e-07,-0.001019499706428009
1.875141171574616e-07,0,1.875141171574616e-07,0.4706274030723402,1.875141171574616e-07,-0.0009588650963929307
1.875171883153838e-07,0,1.875171883153838e-07,0.2249347692924754,1.875171883153838e-07,-0.0003023238639304956
1.875185941576919e-07,0,1.875185941576919e-07,0.1124673846461108,1.875185941576919e-07,0.0003033514823930759
1.8752e-07,0,1.8752e-07,0,1.8752e-07,0.00119012812728665
1.875200966088111e-07,0,1.875200966088111e-07,0,1.875200966088111e-07,0.001316350045020947
1.875202898264333e-07,0,1.875202898264333e-07,0,1.875202898264333e-07,0.001617330976315511
1.875206762616777e-07,0,1.875206762616777e-07,0,1.875206762616777e-07,0.002106481965978034
1.875207675024958e-07,0,1.875207675024958e-07,0,1.875207675024958e-07,0.002195119376498249
1.875209499841319e-07,0,1.875209499841319e-07,0,1.875209499841319e-07,0.002355394875596488
1.875213149474041e-07,0,1.875213149474041e-07,0,1.875213149474041e-07,0.002592026626428029
1.875218424327288e-07,0,1.875218424327288e-07,0,1.875218424327288e-07,0.002785959219631917
1.875221061753912e-07,0,1.875221061753912e-07,0,1.875221061753912e-07,0.002827346674234107
1.875226336607159e-07,0,1.875226336607159e-07,0,1.875226336607159e-07,0.002839378452231561
1.875236886313654e-07,0,1.875236886313654e-07,0,1.875236886313654e-07,0.002676586288452674
1.875257985726644e-07,0,1.875257985726644e-07,0,1.875257985726644e-07,0.002099542850673855
1.875289677183964e-07,0,1.875289677183964e-07,0,1.875289677183964e-07,0.001287762715584372
1.875327175083935e-07,0,1.875327175083935e-07,0,1.875327175083935e-07,0.0006775972741807046
1.875369270585155e-07,0,1.875369270585155e-07,0,1.875369270585155e-07,0.0003279116195057727
1.875413629406739e-07,0,1.875413629406739e-07,0,1.875413629406739e-07,0.0001365939909467986
1.875461217858305e-07,0,1.875461217858305e-07,0,1.875461217858305e-07,-0.0001791519165446455
1.87551281952831e-07,0,1.87551281952831e-07,0,1.87551281952831e-07,-0.0008596346224709893
1.875565462141325e-07,0,1.875565462141325e-07,0,1.875565462141325e-07,-0.00149900574497075
1.875614951108362e-07,0,1.875614951108362e-07,0,1.875614951108362e-07,-0.001720894940825561
1.875664291404465e-07,0,1.875664291404465e-07,0,1.875664291404465e-07,-0.001326981539226779
1.875720665637779e-07,0,1.875720665637779e-07,0,1.875720665637779e-07,-0.0005880457312490052
1.875782752212656e-07,0,1.875782752212656e-07,0,1.875782752212656e-07,0.0001580060501508687
1.875852440582431e-07,0,1.875852440582431e-07,0,1.875852440582431e-07,0.0004237163089775607
1.87594942189814e-07,0,1.87594942189814e-07,0,1.87594942189814e-07,0.0002653609608460824
1.876039114794763e-07,0,1.876039114794763e-07,0,1.876039114794763e-07,9.278552235411022e-05
1.876134801925758e-07,0,1.876134801925758e-07,0,1.876134801925758e-07,2.452776603879434e-05
1.876247989762116e-07,0,1.876247989762116e-07,0,1.876247989762116e-07,1.096119522096021e-05
1.876405614550541e-07,0,1.876405614550541e-07,0,1.876405614550541e-07,1.077410603247042e-07
1.876635817016382e-07,0,1.876635817016382e-07,0,1.876635817016382e-07,1.375220922933399e-06
1.877005905222139e-07,0,1.877005905222139e-07,0,1.877005905222139e-07,-7.367348224131655e-07
1.877538143106129e-07,0,1.877538143106129e-07,0,1.877538143106129e-07,8.045046144149814e-07
1.878235947309975e-07,0,1.878235947309975e-07,0,1.878235947309975e-07,-7.359815864305872e-07
1.87914935838975e-07,0,1.87914935838975e-07,0,1.87914935838975e-07,6.83215687168375e-07
1.88e-07,0,1.88e-07,0,1.88e-07,-6.848774299578283e-07
1.880000390625e-07,0,1.880000390625e-07,0.003124999999556866,1.880000390625e-07,1.711550134374998e-05
1.880001171875e-07,0,1.880001171875e-07,0.009374999999994088,1.880001171875e-07,6.117960643221978e-05
1.880002734375e-07,0,1.880002734375e-07,0.02187500000086853,1.880002734375e-07,0.0001739323272717631
1.880004531674152e-07,0,1.880004531674152e-07,0.03625339321247271,1.880004531674152e-07,0.000273181781012897
1.880007152207195e-07,0,1.880007152207195e-07,0.05721765755729332,1.880007152207195e-07,0.0003955008430154864
1.880012195120336e-07,0,1.880012195120336e-07,0.09756096268854376,1.880012195120336e-07,0.0005587143376482666
1.88002055715322e-07,0,1.88002055715322e-07,0.1644572257625675,1.88002055715322e-07,0.0006800471969405356
1.880035767965673e-07,0,1.880035767965673e-07,0.2861437253840037,1.880035767965673e-07,0.0006239600002892592
1.880058706624085e-07,0,1.880058706624085e-07,0.4696529926811478,1.880058706624085e-07,0.0002990681279493515
1.880079353312043e-07,0,1.880079353312043e-07,0.6348264963406967,1.880079353312043e-07,1.649266022641952e-05
1.880089676656021e-07,0,1.880089676656021e-07,0.7174132481704711,1.880089676656021e-07,-6.949896252694941e-05
1.8801e-07,0,1.8801e-07,0.8,1.8801e-07,-0.0001365447867044175
1.880101043771133e-07,0,1.880101043771133e-07,0.8,1.880101043771133e-07,-0.0002559465943573601
1.880101565656699e-07,0,1.880101565656699e-07,0.8,1.880101565656699e-07,-0.0003075888875856862
1.880102609427832e-07,0,1.880102609427832e-07,0.8,1.880102609427832e-07,-0.0004084660258186846
1.880104696970097e-07,0,1.880104696970097e-07,0.8,1.880104696970097e-07,-0.0005812419368165666
1.880107957612618e-07,0,1.880107957612618e-07,0.8,1.880107957612618e-07,-0.0007910879603243969
